ProjectName,FilePath,ExceptionType,InvokedMethods,ThrowException,IsCustomerExceptionThrown
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\gatein\portal\idm\impl\repository\ExoLegacyFallbackIdentityStoreRepository.java,IdentityException,log,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\gatein\portal\idm\impl\repository\ExoLegacyFallbackIdentityStoreRepository.java,Exception,,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\gatein\portal\idm\impl\repository\ExoLegacyFallbackIdentityStoreRepository.java,IdentityException,isLoggable|log,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\gatein\portal\idm\impl\store\hibernate\ExoHibernateIdentityStoreImpl.java,HibernateException,isLoggable|log|getName,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\gatein\portal\idm\impl\store\hibernate\ExoHibernateIdentityStoreImpl.java,Exception,isLoggable|log|getName|getName|getIdentityType,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,HibernateException,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,NamingException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log|getName,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,IdentityException,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log|getName,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,HibernateException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,HibernateException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,HibernateException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,HibernateException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,HibernateException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,HibernateException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log|getName,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,NonUniqueResultException,log|getName|getName,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log|getName|getName|getIdentityType,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log|getName,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,HibernateException,isLoggable|log|getName,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\hibernate\PatchedHibernateIdentityStoreImpl.java,IdentityException,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,NoSuchElementException,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,NamingException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,NamingException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,NamingException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,NamingException,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,Exception,isLoggable|finer,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,NoSuchElementException,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,Exception,isLoggable|log,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\main\java\org\picketlink\idm\impl\store\ldap\ExoLDAPIdentityStoreImpl.java,IdentityException,isLoggable|finer,IdentityException,true
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\exo\portal\component\identiy\opendsconfig\opends\OpenDSService.java,URISyntaxException,getPath,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\exo\portal\component\identiy\opendsconfig\opends\OpenDSService.java,InitializationException,error,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\exo\portal\component\identiy\opendsconfig\opends\OpenDSService.java,Exception,error,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\exo\portal\component\identiy\opendsconfig\opends\OpenDSService.java,Exception,error,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\AbstractTestOrganizationService.java,Exception,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\AbstractTestOrganizationService.java,Exception,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestHibernateOrganization.java,Exception,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestLDAPOrganization.java,Exception,error|printStackTrace,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestLDAPOrganization.java,Exception,info|getClass|printStackTrace,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestLDAPOrganization.java,Exception,info|getClass|printStackTrace,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestLDAPOrganization.java,Exception,fail,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestLDAPOrganization.java,Exception,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestLDAPOrganization.java,Exception,,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestLDAPOrganization.java,UnsupportedOperationException,fail,,
gatein-portal,D:\Study\Graduate Seminar\Projects\gatein-portal\component\identity\src\test\java\org\exoplatform\services\organization\TestOrganization.java,Exception,fail,,
